idmarca;Marca;idmodelo;Modelo;idversion;Version;idpais
101;Kawasaki;3478;ZRT 750;15508;Desconocido;27
101;Kawasaki;3479;ZRX 1100;15509;Desconocido;27
101;Kawasaki;3480;ZRX 1200;15510;Desconocido;27
101;Kawasaki;3481;ZRX 1200 R;15511;Desconocido;27
101;Kawasaki;3482;ZRX 1200 S;15512;Desconocido;27
101;Kawasaki;3483;ZX 10 Tomcat;15513;Desconocido;27
101;Kawasaki;3484;ZX 1000 C1;15514;Desconocido;27
101;Kawasaki;3485;Zx 10r ninja;15515;Desconocido;27
101;Kawasaki;3486;ZX 12 R;15516;Desconocido;27
101;Kawasaki;3487;ZX 1200 B3;15517;Desconocido;27
101;Kawasaki;3488;ZX 130;15518;Desconocido;27
101;Kawasaki;3489;ZX 14;15519;Desconocido;27
101;Kawasaki;3490;ZX 50;15520;Desconocido;27
101;Kawasaki;3491;ZX 600;15521;Desconocido;27
101;Kawasaki;3492;ZX 636 B2;15522;Desconocido;27
101;Kawasaki;3493;ZX 6R;15523;Desconocido;27
101;Kawasaki;3494;ZX 750;15524;Desconocido;27
101;Kawasaki;3495;ZX 750 Ninja;15525;Desconocido;27
101;Kawasaki;3496;ZX 7R;15526;Desconocido;27
101;Kawasaki;3497;ZX 900;15527;Desconocido;27
101;Kawasaki;3498;ZX 9R;15528;Desconocido;27
101;Kawasaki;3499;ZX12R 1200;15529;Desconocido;27
101;Kawasaki;3500;ZX6R'02 636;15530;Desconocido;27
101;Kawasaki;3501;ZZR 1100;15531;Desconocido;27
101;Kawasaki;3502;ZZR 1200;15532;Desconocido;27
101;Kawasaki;3503;ZZR 600;15533;Desconocido;27
348;Keeway;3522;ARN 125;15552;Desconocido;27
348;Keeway;3523;ATV;15553;Desconocido;27
348;Keeway;3524;Dorado;15554;Desconocido;27
348;Keeway;3525;GTX;15555;Desconocido;27
348;Keeway;3526;KW100M 100;15556;Desconocido;27
348;Keeway;3527;KW125U 125;15557;Desconocido;27
348;Keeway;3528;KW150;15558;Desconocido;27
348;Keeway;3530;Outlook 150;15559;Desconocido;27
348;Keeway;3531;Partner 110;15560;Desconocido;27
348;Keeway;3532;Speed;15561;Desconocido;27
348;Keeway;3533;Speed 150;15562;Desconocido;27
348;Keeway;3534;Superhadon;15563;Desconocido;27
348;Keeway;3535;SuperLight 150;15564;Desconocido;27
348;Keeway;6803;Superlight;17486;Desconocido;27
348;Keeway;6804;Superlight 200;17487;Desconocido;27
348;Keeway;6903;RVK 200;17874;Desconocido;27
348;Keeway;6904;Supershadow 250;17875;Desconocido;27
348;Keeway;6845;TX;17631;Desconocido;27
348;Keeway;6846;TXM;17632;Desconocido;27
348;Keeway;6847;KEE;17633;Desconocido;27
348;Keeway;6848;RK V;17634;Desconocido;27
348;Keeway;6849;RK S;17635;Desconocido;27
348;Keeway;6850;Silverblade;17636;Desconocido;27
348;Keeway;6851;Speed Cruiser;17637;Desconocido;27
348;Keeway;6869;RKS 150;17759;Desconocido;27
348;Keeway;7016;RKIII;18182;Desconocido;27
348;Keeway;7017;Matrix;18183;Desconocido;27
348;Keeway;7018;Supershadow;18184;Desconocido;27
348;Keeway;7334;Blackster;19094;Desconocido;27
348;Keeway;7335;V Blade;19095;Desconocido;27
348;Keeway;3529;Otro Modelo;8730;Desconocido;27
321;Keller;3536;Big;15565;Desconocido;27
321;Keller;3537;Champions;15566;Desconocido;27
321;Keller;3538;Conquista;15567;Desconocido;27
321;Keller;3539;Crono Classic;15568;Desconocido;27
321;Keller;3540;Crono Tunning;15569;Desconocido;27
321;Keller;3541;Exellence;15570;Desconocido;27
321;Keller;3542;Exotic;15571;Desconocido;27
321;Keller;3543;Jet-Max 250;15572;Desconocido;27
321;Keller;3544;K-65;15573;Desconocido;27
321;Keller;3545;KN125-11;15574;Desconocido;27
321;Keller;3546;KN125-12;15575;Desconocido;27
321;Keller;3547;KN150-13;15576;Desconocido;27
321;Keller;3548;KN150-3;15577;Desconocido;27
321;Keller;3549;KN150GY;15578;Desconocido;27
321;Keller;3550;Matrix;15579;Desconocido;27
321;Keller;3551;Miracle;15580;Desconocido;27
321;Keller;3552;MX 260;15581;Desconocido;27
321;Keller;3553;Naked K2;15582;Desconocido;27
321;Keller;3554;Otro Modelo;15583;Desconocido;27
321;Keller;3555;Power;15584;Desconocido;27
321;Keller;3556;Quad Racer;15585;Desconocido;27
321;Keller;3557;Quad Racer RR;15586;Desconocido;27
321;Keller;3558;Quasar 200;15587;Desconocido;27
321;Keller;3559;Quasar 260;15588;Desconocido;27
321;Keller;3560;Racing K2;15589;Desconocido;27
321;Keller;3561;Satelix;15590;Desconocido;27
321;Keller;3562;Stratus 150;15591;Desconocido;27
321;Keller;3563;Stratus 260;15592;Desconocido;27
321;Keller;3564;Titan;15593;Desconocido;27
321;Keller;3565;Tropical;15594;Desconocido;27
321;Keller;3566;Worked;15595;Desconocido;27
321;Keller;3567;Xtreme;15596;Desconocido;27
321;Keller;3568;YB125T-15;15597;Desconocido;27
321;Keller;3569;YB150T-10;15598;Desconocido;27
321;Keller;3570;YB150T-2;15599;Desconocido;27
48;Kia;3590;Ceres;15604;Desconocido;27
48;Kia;3598;Huali;15605;Desconocido;27
48;Kia;3600;K 2400;15606;Desconocido;27
48;Kia;3603;K 2500;15607;Desconocido;27
48;Kia;3604;K 2700;15608;Desconocido;27
48;Kia;3607;K 3000;15609;Desconocido;27
48;Kia;3609;K 3600;15610;Desconocido;27
48;Kia;3629;Otro Modelo;15611;Desconocido;27
48;Kia;3611;Koup;17453;EX 1.6 MT DH A/C AB;27
48;Kia;3611;Koup;17454;SX 2.0 MT DH A/C DAB ABS;27
48;Kia;3611;Koup;17455;SX 2.0 AT DH A/C DAB ABS;27
48;Kia;6796;Rio 4;17456;Otra Versión;27
48;Kia;6796;Rio 4;17457;1.2;27
48;Kia;6796;Rio 4;17458;1.4;27
48;Kia;3636;Rio 5;17459;1.4;27
48;Kia;6784;Taxi 5-5;17422;Otra Versión;27
48;Kia;6784;Taxi 5-5;17423;1.5 RS;27
48;Kia;6780;Cerato Ciclon;17412;Otra Versión;27
48;Kia;6780;Cerato Ciclon;17413;1.6;27
48;Kia;6814;K2900;17518;Otra Versión;27
48;Kia;6814;K2900;17519;STD;27
48;Kia;6814;K2900;17520;STD AA;27
48;Kia;3630;Picanto;17521;AT;27
48;Kia;3648;Spectra;11604;1.6;27
48;Kia;3648;Spectra;11605;1.6 NB LS;27
48;Kia;3646;Sorento;11584;2.5;27
48;Kia;3646;Sorento;11585;3.3 V6;27
48;Kia;3646;Sorento;11586;3.5;27
48;Kia;3646;Sorento;11587;3.8 V6;27
48;Kia;3646;Sorento;11588;EX;27
48;Kia;3649;Sportage;11613;1.7;27
48;Kia;3649;Sportage;11614;2.0;27
48;Kia;3649;Sportage;11615;2.0 16V;27
48;Kia;3649;Sportage;11616;Revolution;27
48;Kia;3635;Rio;11327;1.3 NB RS;27
48;Kia;3635;Rio;11328;1.5 HB LS;27
48;Kia;3635;Rio;11329;1.5 HB RS;27
48;Kia;3635;Rio;11330;1.5 LS;27
48;Kia;3635;Rio;11331;1.5 NB RS;27
48;Kia;3635;Rio;11332;Stylus 1.5 LS;27
48;Kia;3635;Rio;11333;Xcite  1.4 EX HB;27
48;Kia;3635;Rio;11334;Xcite  1.4 LX HB;27
48;Kia;3635;Rio;11335;Xcite  1.4 NB EX;27
48;Kia;3635;Rio;11336;Xcite  1.4 NB LX;27
48;Kia;3635;Rio;11337;Xcite  1.6 EX;27
48;Kia;3632;Pregio;11206;3.0 L;27
48;Kia;3632;Pregio;11207;Ambulancia;27
48;Kia;3632;Pregio;11208;Furgón;27
48;Kia;3632;Pregio;11209;Panel;27
48;Kia;3642;Sedona;11443;2.9 Aut;27
48;Kia;3642;Sedona;11444;2.9 CRDI;27
48;Kia;3642;Sedona;11445;2.9 Mec;27
48;Kia;3643;Sephia;11460;1.4;27
48;Kia;3643;Sephia;11461;1.4 L;27
48;Kia;3643;Sephia;11462;1.5 16V;27
48;Kia;3643;Sephia;11463;1.5 GLX;27
48;Kia;3643;Sephia;11464;1.8 HB;27
48;Kia;3643;Sephia;11465;GTX;27
48;Kia;3643;Sephia;11466;LS;27
48;Kia;3627;Optima;17782;Ex 2.0;27
48;Kia;3586;Cerato;20687;SX 1.6 6MT DH AC DAB ABS;27
48;Kia;3611;Koup;20689;SX 2.0 6MT DH AC DAB ABS;27
48;Kia;3611;Koup;20690;SX 2.0 MT SPORT;27
48;Kia;3616;Mohave;20692;EX 3.8 GSL 5AT 4x4 Full;27
48;Kia;3616;Mohave;20693;EX 3.8 GSL 5AT 4x4;27
48;Kia;3616;Mohave;20695;EX 3.0 DSL 8AT 4x4 Full;27
48;Kia;3616;Mohave;20696;EX 3.0 DSL 8AT 4x4;27
48;Kia;3647;Soul;20697;1.6 6AT DH AC DAB ABS;27
48;Kia;3647;Soul;20698;1.6 6MT DH AC DAB ABS;27
48;Kia;3646;Sorento;20699;EX 2.2 7S DSL 6AT 4x4 Full;27
48;Kia;3646;Sorento;20700;EX 2.2 7S DSL 6AT 4x4;27
48;Kia;3646;Sorento;20701;EX 2.2 7S DSL 6MT 4x2;27
48;Kia;3646;Sorento;20702;EX 2.2 7S DSL 6MT 4x4;27
48;Kia;3646;Sorento;20703;EX 2.4 7S GSL 6AT 4x2;27
48;Kia;3646;Sorento;20704;EX 2.4 7S GSL 6AT 4x4 Full;27
48;Kia;3646;Sorento;20705;EX 2.4 7S GSL 6AT 4x4;27
48;Kia;3646;Sorento;20706;EX 2.4 7S GSL 6MT 4x2;27
48;Kia;3646;Sorento;20707;EX 2.4 7S GSL 6MT 4x4;27
48;Kia;3585;Carnival;20708;2.9L Turbo Diesel;27
48;Kia;7473;Rio Stylus;20709;1.5 NB A.A. D.H.;27
48;Kia;3649;Sportage;20710;EX 2.0 AT 4x4;27
48;Kia;3649;Sportage;20711;EX 2.0 AT 4x2;27
48;Kia;7469;Cerato 5;20712;SX 6MT DH AC DAB;27
48;Kia;7469;Cerato 5;20713;SX 6AT DH AC SAB;27
48;Kia;7469;Cerato 5;20714;SX 2.0 MT SPORT;27
48;Kia;7469;Cerato 5;20715;EX 1.6 MT DAB AC;27
48;Kia;3632;Pregio;20716;3.0 19p F.E. A/A;27
48;Kia;3632;Pregio;20717;3.0 17p F.E. A/A;27
48;Kia;3617;Morning;20718;EX 1.2 AT DH AC DAB ABS;27
48;Kia;3617;Morning;20719;EX 1.2 MT Sport;27
48;Kia;3617;Morning;20720;EX 1.2 MT DH AC DAB;27
48;Kia;3617;Morning;20721;EX 1.2 MT DH AB;27
48;Kia;3617;Morning;20722;LX 1.0 MT;27
48;Kia;3617;Morning;20723;LX 1.0 MEC EPS;27
48;Kia;3649;Sportage;20724;EX GSL 2.0 6AT Full 4X4;27
48;Kia;3649;Sportage;20725;LX DSL 2.0 6AT AC DAB ABS 4X4;27
48;Kia;3649;Sportage;20726;EX DSL 2.0 6AT Full 4X4;27
48;Kia;3649;Sportage;20727;LX DSL 2.0 6MT AC DAB ABS 4X2;27
48;Kia;3649;Sportage;20728;LX DSL 2.0 6MT AC DAB ABS 4X4;27
48;Kia;3649;Sportage;20729;LX GSL 2.0 6AT AC AB ABS 4X2;27
48;Kia;3649;Sportage;20730;LX GSL 2.0 6AT AC AB ABS 4X4;27
48;Kia;3649;Sportage;20731;LX GSL 2.0 5MT AB ABS 4X2;27
48;Kia;3649;Sportage;20732;LX GSL 2.0 5MT AC DAB ABS 4X2;27
48;Kia;3649;Sportage;20733;LX GSL 2.0 5MT AC DAB ABS 4X4;27
48;Kia;3627;Optima;20734;EX 2.0 6AT;27
48;Kia;3595;Frontier;20735;2.5 P/UP 6MT SR;27
48;Kia;3595;Frontier;20736;2.5 CRDI 6MT CH/C;27
48;Kia;3595;Frontier;20737;2.5 CRDI 6MT D/C;27
48;Kia;7470;Rio 3;20738;EX 1.4 L 6MT AC DAB;27
48;Kia;7470;Rio 3;20739;EX 1.4 L 6MT Sport ll;27
48;Kia;7470;Rio 3;20740;EX 1.2L 5MT AB;27
48;Kia;6796;Rio 4;20741;UB EX 1.2 5MT;27
48;Kia;6796;Rio 4;20742;UB EX 1.4 6MT;27
48;Kia;6796;Rio 4;20743;UB EX 1.4 6MT AC AB;27
48;Kia;6796;Rio 4;20744;UB EX 1.4 4AT AC AB;27
48;Kia;6796;Rio 4;20745;EX 1.4L 6MT DAB ABS AC;27
48;Kia;3636;Rio 5;20746;EX 1.2 5MT;27
48;Kia;3636;Rio 5;20747;EX 1.4 6MT AC AB;27
48;Kia;3636;Rio 5;20748;EX 1.4 6MT AC DAB ABS;27
48;Kia;3636;Rio 5;20749;EX 1.4 4AT AC DAB ABS;27
48;Kia;3636;Rio 5;20750;HB EX 1.4 6MT Sport;27
48;Kia;3630;Picanto;20751;1.2L AT;27
48;Kia;3630;Picanto;20752;1.2L MT;27
48;Kia;3647;Soul;20753;Rock AT;27
48;Kia;3647;Soul;20754;Pop AT;27
48;Kia;3647;Soul;20755;Classic MT;27
48;Kia;3596;Grand Carnival;20756;DSL LX 2.2  6 AT LIMITTED EURO;27
48;Kia;3596;Grand Carnival;20757;DSL EX 2.2  AT FULL EURO V;27
48;Kia;3596;Grand Carnival;20758;DSL LX 2.2  6 AT SR DVD EURO V;27
48;Kia;3596;Grand Carnival;20759;DSL LX 2.2  6 MT SR DVD EURO V;27
48;Kia;7468;Optima Híbrido;20760;2.0 Full;27
48;Kia;3605;K 2700;20761;STD AA;27
48;Kia;3605;K 2700;20762;STD;27
48;Kia;7472;Cerato Pro;20763;1.6 EX AT;27
48;Kia;7472;Cerato Pro;20764;1.6 EX MT;27
48;Kia;3646;Sorento;20765;2.2 DSL 4x2 AT;27
48;Kia;3646;Sorento;20766;2.4 GSL 4x4 AT;27
48;Kia;3646;Sorento;20767;2.4 GSL 4x2;27
48;Kia;3646;Sorento;20768;2.4 GSL 4x4 Full AT;27
48;Kia;3646;Sorento;20769;2.4 GSL 4x2 AT;27
48;Kia;3584;Carens;20770;2.0 Full AT;27
48;Kia;3584;Carens;20771;2.0 Full MT;27
48;Kia;3584;Carens;20772;2.0 MT;27
48;Kia;3646;Sorento;20773;EX 2.2 AT 4x4 CRDI;27
48;Kia;3635;Rio;20774;EX 1.4 A/T;27
48;Kia;3649;Sportage;20775;2.4 GSL 4x4 AT;27
48;Kia;3649;Sportage;20776;2.0 DSL 4x2 AT;27
48;Kia;3649;Sportage;20777;2.0 DSL 4x2 MT;27
48;Kia;3649;Sportage;20778;2.0 GSL 4x2 AT;27
48;Kia;3649;Sportage;20779;2.0 GSL 4x2 MT;27
48;Kia;3649;Sportage;20780;2.0 GSL MT;27
48;Kia;3649;Sportage;20781;2.0 GSL P25 AT;27
48;Kia;3649;Sportage;20782;2.0 GSL P15 MT;27
48;Kia;3588;Cerato Forte;20783;1.6 AT;27
48;Kia;7474;Rio Sedan;20784;1.4 FE AT;27
48;Kia;7474;Rio Sedan;20785;1.4 FE MT;27
48;Kia;7474;Rio Sedan;20786;1.4 AT;27
48;Kia;7474;Rio Sedan;20787;1.25 MT;27
48;Kia;7474;Rio Sedan;20788;1.4 AT P31;27
48;Kia;7474;Rio Sedan;20789;1.4 AT FE P55;27
48;Kia;7474;Rio Sedan;20790;1.4 MT FE P45;27
48;Kia;7474;Rio Sedan;20791;1.4 AT P30;27
48;Kia;7474;Rio Sedan;20792;1.4 AT P29;27
48;Kia;7474;Rio Sedan;20793;1.4 AT P28;27
48;Kia;7475;Rio Spice;20794;1.4 AT;27
48;Kia;7475;Rio Spice;20795;1.4 MT;27
48;Kia;7475;Rio Spice;20796;1.25 MT;27
48;Kia;7475;Rio Spice;20797;1.4 AT P55;27
48;Kia;7475;Rio Spice;20798;1.4 MT P45;27
48;Kia;7475;Rio Spice;20799;1.4 AT P30;27
48;Kia;7475;Rio Spice;20800;1.4 AT P29;27
48;Kia;7475;Rio Spice;20801;1.4 AT P28;27
48;Kia;7475;Rio Spice;20802;1.25 MT P07;27
48;Kia;7475;Rio Spice;20803;1.25 MT P06;27
48;Kia;7475;Rio Spice;20804;1.25 MT P05;27
48;Kia;7476;Picanto ION XTtrem;20805;1.25 Lujo;27
48;Kia;7476;Picanto ION XTtrem;20806;1.25 FE;27
48;Kia;7476;Picanto ION XTtrem;20807;1.25 AC AT;27
48;Kia;7476;Picanto ION XTtrem;20808;1.25 AC;27
48;Kia;7476;Picanto ION XTtrem;20809;1.25;27
48;Kia;7477;Picanto ION;20810;1.0 AC;27
48;Kia;7477;Picanto ION;20811;1.0;27
48;Kia;7477;Picanto ION;20812;1.25 AC;27
48;Kia;7477;Picanto ION;20813;1.25;27
48;Kia;3647;Soul;20814;1.6 P12;27
48;Kia;3586;Cerato;20815;2.0 AT;27
48;Kia;3586;Cerato;20816;2.0 MT;27
48;Kia;7471;Quoris;20817;KH+P20;27
48;Kia;3647;Soul;20818;EX 1.6 6AT FULL;27
48;Kia;7471;Quoris;20819;SX 3.8 8AT SR;27
48;Kia;3585;Carnival;20620;LX 2.7 GSL 5AT;27
48;Kia;3585;Carnival;20621;LX 2.7 GSL 5MT;27
48;Kia;3585;Carnival;20622;LX 2.7 GSL 5AT DVD;27
48;Kia;3584;Carens;20582;EX 2.0 DSL 4AT FULL;27
48;Kia;3588;Cerato Forte;20295;Koup EX;27
48;Kia;3602;K 2500;20249;STD AA;27
48;Kia;3602;K 2500;20250;STD;27
48;Kia;3582;Cadenza;20562;EX 3.5 6AT;27
48;Kia;3588;Cerato Forte;20142;1.6L;27
48;Kia;3646;Sorento;20143;EX Premium AT;27
48;Kia;3646;Sorento;20144;EX 2.4 AT 4x4;27
48;Kia;3635;Rio;20145;GAS 1.4 6MT;27
48;Kia;7468;Optima Híbrido;19681;Otra Versión;27
48;Kia;7469;Cerato 5;19682;Otra Versión;27
48;Kia;7470;Rio 3;19683;Otra Versión;27
48;Kia;7471;Quoris;19684;Otra Versión;27
48;Kia;7472;Cerato Pro;19685;Otra Versión;27
48;Kia;7473;Rio Stylus;19686;Otra Versión;27
48;Kia;7474;Rio Sedan;19687;Otra Versión;27
48;Kia;7475;Rio Spice;19688;Otra Versión;27
48;Kia;7476;Picanto ION XTtrem;19689;Otra Versión;27
48;Kia;7477;Picanto ION;19690;Otra Versión;27
48;Kia;7470;Rio 3;21598;EX 1.4L 6MT DAB AC;27
48;Kia;7470;Rio 3;21599;EX 1.4L 6MT SPORT;27
48;Kia;3646;Sorento;21767;EX 2.4;27
48;Kia;3616;Mohave;21867;EX 3.0;27
48;Kia;3584;Carens;21878;EX 2.0;27
48;Kia;3647;Soul;22070;EX 1.6 6MT Bi-Color;27
48;Kia;3647;Soul;22071;EX 1.6 6AT Bi-Color;27
48;Kia;3647;Soul;22072;EX 1.6 6MT;27
48;Kia;3647;Soul;22073;EX 1.6 6AT;27
48;Kia;3647;Soul;22074;LX 1.6 6MT;27
48;Kia;3585;Carnival;22118;EX 2.2 6AT CRDI;27
48;Kia;3617;Morning;22124;EX 1.1;27
48;Kia;3617;Morning;22125;EX 1.2;27
48;Kia;7469;Cerato 5;21887;SX 1.6 MT DAB AC ABS;27
48;Kia;7469;Cerato 5;21888;SX 1.6 AT DAB AC ABS;27
48;Kia;3586;Cerato;20657;SX 1.6 6AT DH AC DAB ABS;27
48;Kia;3586;Cerato;20645;EX 1.6 6MT DH AB;27
48;Kia;3586;Cerato;20646;EX 1.6 6MT DH AC DAB;27
48;Kia;3585;Carnival;20627;LX 2.7 GSL 5MT DVD;27
48;Kia;3584;Carens;20592;LX 2.0 DSL 6MT AC DAB;27
48;Kia;3584;Carens;20593;LX 2.0 DSL 6MT AC;27
48;Kia;3584;Carens;20594;LX 2.0 GSL 5MT AC;27
48;Kia;3584;Carens;20595;EX 2.0 GSL 4AT Full;27
48;Kia;3584;Carens;20596;LX 2.0 GSL 5MT AC DAB;27
48;Kia;7507;Sorento Radical;21421;Otra Versión;27
48;Kia;7507;Sorento Radical;21422;2.2L 4x4 AT;27
48;Kia;7507;Sorento Radical;21423;2.2L 4x4 MT;27
48;Kia;3645;Shuma;8775;Otra Versión;27
48;Kia;3634;Pride Pop;8301;LX 1.1;27
48;Kia;3635;Rio;8337;1.3;27
48;Kia;3635;Rio;8338;1.4;27
48;Kia;3635;Rio;8339;EX 1.1 MT;27
48;Kia;3635;Rio;8340;RS;27
48;Kia;3635;Rio;8341;RS 1.3;27
48;Kia;3636;Rio 5;8342;Otra Versión;27
48;Kia;3638;Rio II;8343;Otra Versión;27
48;Kia;3639;Rio JB;8344;AT 1.4 MT DH AC AB LL;27
48;Kia;3639;Rio JB;8345;EX 1.4 MT DH AC;27
48;Kia;3639;Rio JB;8346;EX 1.4 MT DH AC AB LL;27
48;Kia;3639;Rio JB;8347;EX MT DH;27
48;Kia;3639;Rio JB;8348;LX 1.4;27
48;Kia;3639;Rio JB;8349;Otra Versión;27
48;Kia;3646;Sorento;8431;Ex 2.5;27
48;Kia;3646;Sorento;8432;EX 2.5 MT AC 4X4;27
48;Kia;3647;Soul;8433;1.6;27
48;Kia;3647;Soul;8434;1.6 mt dh a/c dab;27
48;Kia;3647;Soul;8435;1.6 mt dh air bag;27
48;Kia;3647;Soul;8436;1.6 mt full;27
48;Kia;3649;Sportage;8443;Grand Ii;27
48;Kia;3649;Sportage;8444;II DLX;27
48;Kia;3649;Sportage;8445;Pro;27
48;Kia;3649;Sportage;8446;Pro 2.0 lx;27
48;Kia;3649;Sportage;8447;PRO EX;27
48;Kia;3586;Cerato;9635;1.6 EX;27
48;Kia;3586;Cerato;9636;1.6 L NB;27
48;Kia;3586;Cerato;9637;1.6 LX;27
48;Kia;3586;Cerato;9638;1.6 Nb;27
48;Kia;3586;Cerato;9639;1.6 Nb LX;27
48;Kia;3586;Cerato;9640;2.0 EX;27
48;Kia;3586;Cerato;9641;Forte 1.6 EX;27
48;Kia;3586;Cerato;9642;Forte 1.6 LX;27
48;Kia;3586;Cerato;9643;Forte 1.6 NB EX Automática AA;27
48;Kia;3586;Cerato;9644;Forte 1.6 NB LX Mecánico AA;27
48;Kia;3586;Cerato;9645;Forte 2.0;27
48;Kia;3586;Cerato;9646;Forte 2.0 NB Automática AA;27
48;Kia;3586;Cerato;9647;Koup 2.0 NB Automática AA;27
48;Kia;3584;Carens;9596;2.0 GLS;27
48;Kia;3584;Carens;9597;LX;27
48;Kia;3584;Carens;9598;Rondo 2.0 GSL;27
48;Kia;3585;Carnival;9607;GS;27
48;Kia;3591;Clarus;9731;SLX;27
48;Kia;3579;Asia;9357;Otra Versión;27
48;Kia;3599;Joice;10522;Otra Versión;27
48;Kia;3611;Koup;10575;2.0 L NB;27
48;Kia;3611;Koup;10576;Otra Versión;27
48;Kia;3615;Master;10783;Otra Versión;27
48;Kia;3615;Master;10784;Platon;27
48;Kia;3615;Master;10779;Capacete;27
48;Kia;3613;Magentis;10773;2.5 LX V6;27
48;Kia;3613;Magentis;10774;2.7 Ex;27
48;Kia;3613;Magentis;10775;2.7 GLS;27
48;Kia;3630;Picanto;11170;1.1 EX;27
48;Kia;3630;Picanto;11171;1.1 LX;27
48;Kia;3630;Picanto;11172;ION;27
48;Kia;3630;Picanto;11173;ION 1.000;27
48;Kia;3630;Picanto;11174;ION 1.250;27
48;Kia;3633;Pride;11219;1.1;27
48;Kia;3633;Pride;11220;1.3;27
48;Kia;3633;Pride;11221;1.3i 5V;27
48;Kia;3633;Pride;11222;1.3i Yong;27
48;Kia;3633;Pride;11223;Pop;27
48;Kia;3633;Pride;11224;STD;27
48;Kia;3633;Pride;11225;SW;27
48;Kia;3626;Opirus;11048;3.5 V6 GL;27
48;Kia;3626;Opirus;11049;3.8 V6 GLs;27
48;Kia;3626;Opirus;11050;3.8 V6 GLS Full;27
48;Kia;3627;Optima;11051;2.0;27
48;Kia;3627;Optima;11052;2.4;27
48;Kia;3625;New Sportage;10981;2.0  Aut;27
48;Kia;3625;New Sportage;10982;2.0 Aut Sun Roof Edicion Especial;27
48;Kia;3625;New Sportage;10983;2.0 Dls Aut;27
48;Kia;3625;New Sportage;10984;2.0 Dls Aut Sun Roof Edicion Especial;27
48;Kia;3625;New Sportage;10985;2.0 Dls Mec;27
48;Kia;3625;New Sportage;10986;2.0 Dls Mec Sun Roof Edicion Especial;27
48;Kia;3625;New Sportage;10987;2.0 GSL;27
48;Kia;3625;New Sportage;10988;2.0 Mec Sun Roof Edicion Especial;27
48;Kia;3623;New Rio;10973;1.4 Nb;27
48;Kia;3623;New Rio;10974;1.4 NB EX;27
48;Kia;3623;New Rio;10975;1.6 HB EX;27
48;Kia;3623;New Rio;10976;1.6 NB EX;27
48;Kia;3623;New Rio;10977;Otra Versión;27
48;Kia;3616;Mohave;10839;3.0 Diesel Automática;27
48;Kia;3596;Grand Carnival;10339;2.9 CDRI;27
48;Kia;3596;Grand Carnival;10340;2.9 DSI 8 Pasajeros;27
48;Kia;3597;Grand Sportage;10346;TDI;27
48;Kia;3592;Credos;9910;Otra Versión;27
48;Kia;3593;Eko Taxi;10030;1.1 L EX;27
48;Kia;3593;Eko Taxi;10031;1.1 L LX;27
48;Kia;3593;Eko Taxi;10032;II 1.1;27
48;Kia;3593;Eko Taxi;10033;Otra Versión;27
48;Kia;3586;Cerato;7750;1.6;27
48;Kia;3586;Cerato;7751;EX;27
48;Kia;3587;Cerato C;7752;EX;27
48;Kia;3587;Cerato C;7753;EX 1.6 MT DH A/c DAB;27
48;Kia;3587;Cerato C;7754;EX 1.6 MT DH A/c dAB abs;27
48;Kia;3587;Cerato C;7755;EX 1.6 MT DH AB;27
48;Kia;3587;Cerato C;7756;Otra Versión;27
48;Kia;3587;Cerato C;7757;SX;27
48;Kia;3584;Carens;7728;LS 1.8;27
48;Kia;3584;Carens;7729;RS 1.8;27
48;Kia;3585;Carnival;7730;LS;27
48;Kia;3585;Carnival;7731;LX 2.9;27
48;Kia;3582;Cadenza;7721;V6;27
48;Kia;3580;Avella;7592;1.5 GLSI;27
48;Kia;3580;Avella;7593;LL GLI;27
48;Kia;3619;New Carens;8162;Otra Versión;27
48;Kia;3620;New Cerato;8163;1.6;27
48;Kia;3620;New Cerato;8164;Otra Versión;27
48;Kia;3617;Morning;8134;LX 1.1 4X2;27
48;Kia;3617;Morning;8135;Lx 1.1 mt eq;27
48;Kia;3618;Morning II;8136;EX 1.1 AUT DH AC AB LL;27
48;Kia;3618;Morning II;8137;EX 1.1 MEC DH;27
48;Kia;3618;Morning II;8138;EX 1.1 MEC DH AC;27
48;Kia;3618;Morning II;8139;EX 1.1 MEC DH AC AB LL;27
48;Kia;3618;Morning II;8140;LX 1.1 MEC;27
48;Kia;3618;Morning II;8141;LX 1.1 MEC DH;27
48;Kia;3618;Morning II;8142;Otra Versión;27
48;Kia;3621;New Opirus;8190;Otra Versión;27
48;Kia;3627;Optima;8223;1.8;27
48;Kia;3627;Optima;8224;LX 2.1;27
48;Kia;3596;Grand Carnival;7938;EX DSL Full;27
48;Kia;3596;Grand Carnival;7939;EX DSL Limited;27
48;Kia;3596;Grand Carnival;7940;LX 2.9;27
48;Kia;3596;Grand Carnival;7941;LX DSL AT;27
48;Kia;3596;Grand Carnival;7942;LX DSL MT;27
48;Kia;3596;Grand Carnival;7943;Otra Versión;27
48;Kia;3595;Frontier;7901;2.5 plus;27
48;Kia;3595;Frontier;7902;2.7 Plus;27
48;Kia;3613;Magentis;8080;2.0 EX;27
48;Kia;3613;Magentis;8081;2.0 MT;27
48;Kia;3614;Magentis II;8082;Otra Versión;27
48;Kia;3616;Mohave;8109;EX 3.8;27
48;Kia;3648;Spectra;7361;Otra Versión;27
48;Kia;3612;Lotze;7214;Otra Versión;27
48;Kia;3601;K 2400;7189;Otra Versión;27
48;Kia;3608;K 3000;7190;Otra Versión;27
